id,category_cluster
PG0924,"['Balance', 'Monetization', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0925,"['Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Customer Support', 'Graphics']"
PG0926,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0927,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Replayability', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0928,"['Audio', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Story', 'Cinematics', 'Graphics']"
PG0929,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support']"
PG0930,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support']"
PG0931,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG0932,"['Audio', 'Gameplay', 'spaCy_noun', 'Monetization', 'Graphics']"
PG0933,"['Audio', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Graphics']"
PG0934,"['Community', 'Audio', 'Balance', 'Monetization', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Story']"
PG0935,"['Community', 'Audio', 'Balance', 'Monetization', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Story']"
PG0936,"['Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Story']"
PG0937,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0938,"['Audio', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Replayability', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG0939,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG0940,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Innovation', 'Graphics']"
PG0941,"['Balance', 'Management', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Innovation', 'Cinematics', 'Graphics']"
PG0942,"['Audio', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG0943,"['Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Customer Support', 'Innovation', 'Graphics']"
PG0944,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Monetization', 'Graphics']"
PG0945,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Story', 'Cinematics']"
PG0946,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Graphics']"
PG0947,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics']"
PG0948,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Cinematics', 'Graphics']"
PG0949,"['Audio', 'Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Graphics']"
PG0950,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Replayability', 'Graphics']"
PG0951,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Story']"
PG0952,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Graphics']"
PG0953,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG0954,"['Audio', 'Balance', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Progression', 'Graphics']"
PG0955,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0956,"['Management', 'Monetization', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG0957,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Cinematics', 'Graphics']"
PG0958,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0959,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0960,"['Community', 'Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Replayability', 'Innovation', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0961,"['Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG0962,"['Audio', 'spaCy_noun']"
PG0963,"['Audio', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG0964,"['Audio', 'Multiplayer', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Innovation', 'Progression', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG0965,"['Community', 'Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX']"
PG0966,"['Audio', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Innovation', 'Graphics']"
PG0967,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG0968,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Cinematics', 'Graphics']"
PG0969,"['Gameplay', 'Audio', 'spaCy_noun']"
PG0970,"['Audio', 'Balance', 'Story', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Innovation', 'Graphics']"
PG0971,"['Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Performance', 'Story', 'Graphics']"
PG0972,"['Audio', 'Multiplayer', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG0973,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Monetization', 'Graphics']"
PG0974,"['Audio', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Innovation', 'Cinematics']"
PG0975,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG0976,"['Audio', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG0977,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Replayability', 'Innovation', 'AI', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG0978,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Graphics']"
PG0979,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Progression', 'Controls/UX', 'Graphics']"
PG0980,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0981,"['Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Replayability', 'Customer Support', 'Monetization', 'Graphics']"
PG0982,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Monetization', 'Graphics']"
PG0983,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Business', 'Customer Support', 'Monetization', 'Graphics']"
PG0984,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Graphics']"
PG0985,"['Community', 'Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Innovation']"
PG0986,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0987,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Innovation']"
PG0988,"['Audio', 'Gameplay', 'spaCy_noun', 'Innovation', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG0989,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG0990,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Graphics']"
PG0991,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0992,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Replayability', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0993,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Cinematics', 'Graphics']"
PG0994,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Monetization', 'Graphics']"
PG0995,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG0996,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG0997,"['Story', 'Gameplay', 'Balance', 'spaCy_noun']"
PG0998,"['Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Monetization', 'Graphics']"
PG0999,"['Audio', 'Gameplay', 'spaCy_noun', 'Monetization', 'Graphics']"
PG1000,"['Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1001,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Graphics']"
PG1002,"['Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Customer Support', 'Graphics']"
PG1003,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Replayability', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1004,"['Audio', 'Gameplay', 'spaCy_noun', 'Monetization', 'Graphics']"
PG1005,"['Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG1006,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Innovation']"
PG1007,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG1008,"['Community', 'Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG1009,"['Audio', 'Balance', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Innovation', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG1010,"['Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Graphics']"
PG1011,"['Balance', 'Multiplayer', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG1012,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Graphics']"
PG1013,"['Community', 'Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG1014,"['Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics']"
PG1015,"['Community', 'Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1016,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1017,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG1018,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1019,"['Audio', 'Story', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG1020,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Replayability', 'Customer Support', 'Story', 'Graphics']"
PG1021,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Innovation', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1022,"['Audio', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1023,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1024,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Customer Support', 'Story', 'Graphics']"
PG1025,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Monetization', 'Graphics']"
PG1026,"['Audio', 'spaCy_noun', 'Controls/UX']"
PG1027,"['Community', 'Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG1028,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG1029,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Monetization', 'Graphics']"
PG1030,"['Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Innovation']"
PG1031,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG1032,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG1033,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Graphics']"
PG1034,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Monetization', 'Graphics']"
PG1035,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Innovation', 'Graphics']"
PG1036,"['Audio', 'Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG1037,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG1038,"['Audio', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Graphics']"
PG1039,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Monetization']"
PG1040,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Monetization', 'Graphics']"
PG1041,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Graphics']"
PG1042,"['Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Innovation', 'AI', 'Customer Support', 'Story', 'Graphics']"
PG1043,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Graphics']"
PG1044,"['Audio', 'Management', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Story', 'Graphics']"
PG1045,"['Gameplay', 'spaCy_noun']"
PG1046,"['Balance', 'Multiplayer', 'Management', 'Gameplay', 'spaCy_noun', 'Progression', 'Business', 'Customer Support']"
PG1047,"['Gameplay', 'spaCy_noun', 'Progression']"
PG1048,"['Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Cinematics']"
PG1049,"['Customer Support', 'DRM', 'spaCy_noun']"
PG1050,"['Community', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Graphics']"
PG1051,"['Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support']"
PG1052,"['Gameplay', 'spaCy_noun']"
PG1053,"['Customer Support', 'spaCy_noun', 'Cinematics']"
PG1054,"['Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG1055,"['Community', 'Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Business', 'Controls/UX', 'Customer Support', 'Cinematics']"
PG1056,"['Audio', 'Balance', 'Management', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG1057,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Graphics']"
PG1058,"['Audio', 'Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1059,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Graphics']"
PG1060,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX', 'Monetization', 'Graphics']"
PG1061,"['Gameplay', 'spaCy_noun', 'Modding', 'Monetization', 'Graphics']"
PG1062,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Monetization']"
PG1063,"['Audio', 'Balance', 'Story', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Controls/UX', 'Monetization']"
PG1064,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG1065,"['Audio', 'Balance', 'Story', 'Gameplay', 'spaCy_noun', 'Monetization', 'Graphics']"
PG1066,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Graphics']"
PG1067,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG1068,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Replayability', 'Innovation', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1069,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Progression', 'Monetization', 'Graphics']"
PG1070,"['Audio', 'Management', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Innovation', 'Customer Support', 'Story', 'Graphics']"
PG1071,"['Audio', 'Balance', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1072,"['Gameplay', 'Platform', 'spaCy_noun', 'Business', 'Controls/UX', 'Monetization', 'Graphics']"
PG1073,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1074,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1075,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Cinematics', 'Graphics']"
PG1076,"['Audio', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Monetization', 'Graphics']"
PG1077,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG1078,"['Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Graphics']"
PG1079,"['Gameplay', 'spaCy_noun', 'Graphics', 'Controls/UX']"
PG1080,"['Audio', 'Balance', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Replayability', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG1081,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Graphics']"
PG1082,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1083,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG1084,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Monetization']"
PG1085,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG1086,"['Audio', 'Balance', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG1087,"['Audio', 'Balance', 'Monetization', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Innovation', 'Cinematics', 'Graphics']"
PG1088,"['Audio', 'Balance', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Controls/UX', 'Customer Support', 'Monetization', 'Graphics']"
PG1089,"['Audio', 'Monetization', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Progression', 'Innovation', 'Graphics']"
PG1090,"['Audio', 'Story', 'Gameplay', 'DRM', 'spaCy_noun', 'Replayability', 'Progression', 'Controls/UX', 'Innovation', 'Graphics']"
PG1091,"['Community', 'Audio', 'Balance', 'Monetization', 'Story', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Innovation', 'Graphics']"
PG1092,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Story', 'Graphics']"
PG1093,"['Gameplay', 'Audio', 'spaCy_noun', 'Graphics']"
PG1094,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Progression', 'Monetization']"
PG1095,"['Community', 'Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Innovation', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG1096,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support']"
